,0
19524,220161_s_at
19525,220162_s_at
19526,220163_s_at
19527,220164_s_at
19528,220165_at
19529,220166_at
19530,220167_s_at
19531,220168_at
19532,220169_at
19533,220170_at
19534,220171_x_at
19535,220172_at
19536,220173_at
19537,220174_at
19538,220175_s_at
19539,220176_at
19540,220177_s_at
19541,220178_at
19542,220179_at
19543,220180_at
19544,220181_x_at
19545,220182_at
19546,220183_s_at
19547,220184_at
19548,220185_at
19549,220186_s_at
19550,220187_at
19551,220188_at
19552,220189_s_at
19553,220190_s_at
19554,220191_at
19555,220192_x_at
19556,220193_at
19557,220194_at
19558,220195_at
19559,220196_at
19560,220197_at
19561,220198_s_at
19562,220199_s_at
19563,220200_s_at
19564,220201_at
19565,220202_s_at
19566,220203_at
19567,220204_s_at
19568,220205_at
19569,220206_at
19570,220207_at
19571,220208_at
19572,220209_at
19573,220210_at
19574,220211_at
19575,220212_s_at
19576,220213_at
19577,220214_at
19578,220215_at
19579,220216_at
19580,220217_x_at
19581,220218_at
19582,220219_s_at
19583,220220_at
19584,220221_at
19585,220222_at
19586,220223_at
19587,220224_at
19588,220225_at
19589,220226_at
19590,220227_at
19591,220228_at
19592,220229_s_at
19593,220230_s_at
19594,220231_at
19595,220232_at
19596,220233_at
19597,220234_at
19598,220235_s_at
19599,220236_at
19600,220237_at
19601,220238_s_at
19602,220239_at
19603,220240_s_at
19604,220241_at
19605,220242_x_at
19606,220243_at
19607,220244_at
19608,220245_at
19609,220246_at
19610,220247_at
19611,220248_x_at
19612,220249_at
19613,220250_at
19614,220251_at
19615,220252_x_at
19616,220253_s_at
19617,220254_at
19618,220255_at
19619,220256_s_at
19620,220257_x_at
19621,220258_s_at
19622,220259_at
19623,220260_at
19624,220261_s_at
19625,220262_s_at
19626,220263_at
19627,220264_s_at
19628,220265_at
19629,220266_s_at
19630,220267_at
19631,220268_at
19632,220269_at
19633,220270_at
19634,220271_x_at
19635,220272_at
19636,220273_at
19637,220274_at
19638,220275_at
19639,220276_at
19640,220277_at
19641,220278_at
19642,220279_at
19643,220280_s_at
19644,220281_at
19645,220282_at
19646,220283_at
19647,220284_at
19648,220285_at
19649,220286_at
19650,220287_at
19651,220288_at
19652,220289_s_at
19653,220290_at
19654,220291_at
19655,220292_at
19656,220293_at
19657,220294_at
19658,220295_x_at
19659,220296_at
19660,220297_at
19661,220298_s_at
19662,220299_at
19663,220300_at
19664,220301_at
19665,220302_at
19666,220303_at
19667,220304_s_at
19668,220305_at
19669,220306_at
19670,220307_at
19671,220308_at
19672,220309_at
19673,220310_at
19674,220311_at
19675,220312_at
19676,220313_at
19677,220314_at
19678,220315_at
19679,220316_at
19680,220317_at
19681,220318_at
19682,220319_s_at
19683,220320_at
19684,220321_s_at
19685,220322_at
19686,220323_at
19687,220324_at
19688,220325_at
19689,220326_s_at
19690,220327_at
19691,220328_at
19692,220329_s_at
19693,220330_s_at
19694,220331_at
19695,220332_at
19696,220333_at
19697,220334_at
19698,220335_x_at
19699,220336_s_at
19700,220337_at
19701,220338_at
19702,220339_s_at
19703,220340_at
19704,220341_s_at
19705,220342_x_at
19706,220343_at
19707,220344_at
19708,220345_at
19709,220346_at
19710,220347_at
19711,220348_at
19712,220349_s_at
19713,220350_at
19714,220351_at
19715,220352_x_at
19716,220353_at
19717,220354_at
19718,220355_s_at
19719,220356_at
19720,220357_s_at
19721,220358_at
19722,220359_s_at
19723,220360_at
19724,220361_at
19725,220362_at
19726,220363_s_at
19727,220364_at
19728,220365_at
19729,220366_at
19730,220367_s_at
19731,220368_s_at
19732,220369_at
19733,220370_s_at
19734,220371_s_at
19735,220372_at
19736,220373_at
19737,220374_at
19738,220375_s_at
19739,220376_at
19740,220377_at
19741,220378_at
19742,220379_at
19743,220380_at
19744,220381_at
19745,220382_s_at
19746,220383_at
19747,220384_at
19748,220385_at
19749,220386_s_at
19750,220387_s_at
19751,220388_at
19752,220389_at
19753,220390_at
19754,220391_at
19755,220392_at
19756,220393_at
19757,220394_at
19758,220395_at
19759,220396_at
19760,220397_at
19761,220398_at
19762,220399_at
19763,220400_at
19764,220401_at
19765,220402_at
19766,220403_s_at
19767,220404_at
19768,220405_at
19769,220406_at
19770,220407_s_at
19771,220408_x_at
19772,220409_at
19773,220410_s_at
19774,220411_x_at
19775,220412_x_at
19776,220413_at
19777,220414_at
19778,220415_at
19779,220416_at
19780,220417_s_at
19781,220418_at
19782,220419_s_at
19783,220420_at
19784,220421_at
19785,220422_at
19786,220423_at
19787,220424_at
19788,220425_x_at
19789,220426_at
19790,220427_at
19791,220428_at
19792,220429_at
19793,220430_at
19794,220431_at
19795,220432_s_at
19796,220433_at
19797,220434_at
19798,220435_at
19799,220436_at
19800,220437_at
19801,220438_at
19802,220439_at
19803,220440_at
19804,220441_at
19805,220442_at
19806,220443_s_at
19807,220444_at
19808,220445_s_at
19809,220446_s_at
19810,220447_at
19811,220448_at
19812,220449_at
19813,220450_at
19814,220451_s_at
19815,220452_x_at
19816,220453_at
19817,220454_s_at
19818,220455_at
19819,220456_at
19820,220457_at
19821,220458_at
19822,220459_at
19823,220460_at
19824,220461_at
19825,220462_at
19826,220463_at
19827,220464_at
19828,220465_at
19829,220466_at
19830,220467_at
19831,220468_at
19832,220469_at
19833,220470_at
19834,220471_s_at
19835,220472_at
19836,220473_s_at
19837,220474_at
19838,220475_at
19839,220476_s_at
19840,220477_s_at
19841,220478_at
19842,220479_at
19843,220480_at
19844,220481_at
19845,220482_s_at
19846,220483_s_at
19847,220484_at
19848,220485_s_at
19849,220486_x_at
19850,220487_at
19851,220488_s_at
19852,220489_s_at
19853,220490_at
19854,220491_at
19855,220492_s_at
19856,220493_at
19857,220494_s_at
19858,220495_s_at
19859,220496_at
19860,220497_at
19861,220498_at
19862,220499_at
19863,220500_s_at
19864,220501_at
19865,220502_s_at
19866,220503_at
19867,220504_at
19868,220505_at
19869,220506_at
19870,220507_s_at
19871,220508_at
19872,220509_at
19873,220510_at
19874,220511_s_at
19875,220512_at
19876,220513_at
19877,220514_at
19878,220515_at
19879,220516_at
19880,220517_at
19881,220518_at
19882,220519_s_at
19883,220520_s_at
19884,220521_s_at
19885,220522_at
19886,220523_at
19887,220524_at
19888,220525_s_at
19889,220526_s_at
19890,220527_at
19891,220528_at
19892,220529_at
19893,220530_at
19894,220531_at
19895,220532_s_at
19896,220533_at
19897,220534_at
19898,220535_at
19899,220536_at
19900,220537_at
19901,220538_at
19902,220539_at
19903,220540_at
19904,220541_at
19905,220542_s_at
19906,220543_at
19907,220544_at
19908,220545_s_at
19909,220546_at
19910,220547_s_at
19911,220548_at
19912,220549_at
19913,220550_at
19914,220551_at
19915,220552_at
19916,220553_s_at
19917,220554_at
19918,220555_s_at
19919,220556_at
19920,220557_s_at
19921,220558_x_at
19922,220559_at
19923,220560_at
19924,220561_at
19925,220562_at
19926,220563_s_at
19927,220564_at
19928,220565_at
19929,220566_at
19930,220567_at
19931,220568_at
19932,220569_at
19933,220570_at
19934,220571_at
19935,220572_at
19936,220573_at
19937,220574_at
19938,220575_at
19939,220576_at
19940,220577_at
19941,220578_at
19942,220579_at
19943,220580_at
19944,220581_at
19945,220582_at
19946,220583_at
19947,220584_at
19948,220585_at
19949,220586_at
19950,220587_s_at
19951,220588_at
19952,220589_s_at
19953,220590_at
19954,220591_s_at
19955,220592_at
19956,220593_s_at
19957,220594_at
19958,220595_at
19959,220596_at
19960,220597_s_at
19961,220598_at
19962,220599_s_at
19963,220600_at
19964,220601_at
19965,220602_s_at
19966,220603_s_at
19967,220604_x_at
19968,220605_s_at
19969,220606_s_at
19970,220607_x_at
19971,220608_s_at
19972,220609_at
19973,220610_s_at
19974,220611_at
19975,220612_at
19976,220613_s_at
19977,220614_s_at
19978,220615_s_at
19979,220616_at
19980,220617_s_at
19981,220618_s_at
19982,220619_at
19983,220620_at
19984,220621_at
19985,220622_at
19986,220623_s_at
19987,220624_s_at
19988,220625_s_at
19989,220626_at
19990,220627_at
19991,220628_s_at
19992,220629_at
19993,220630_s_at
19994,220631_at
19995,220632_s_at
19996,220633_s_at
19997,220634_at
19998,220635_at
19999,220636_at
20000,220637_at
20001,220638_s_at
20002,220639_at
20003,220640_at
20004,220641_at
20005,220642_x_at
20006,220643_s_at
20007,220644_at
20008,220645_at
20009,220646_s_at
20010,220647_s_at
20011,220648_at
20012,220649_at
20013,220650_s_at
20014,220651_s_at
20015,220652_at
20016,220653_at
20017,220654_at
20018,220655_at
20019,220656_at
20020,220657_at
20021,220658_s_at
20022,220659_s_at
20023,220660_at
20024,220661_s_at
20025,220662_s_at
20026,220663_at
20027,220664_at
20028,220665_at
20029,220666_at
20030,220667_at
20031,220668_s_at
20032,220669_at
20033,220670_at
20034,220671_at
20035,220672_at
20036,220673_s_at
20037,220674_at
20038,220675_s_at
20039,220676_at
20040,220677_s_at
20041,220678_at
20042,220679_s_at
20043,220680_at
20044,220681_at
20045,220682_s_at
20046,220683_at
20047,220684_at
20048,220685_at
20049,220686_s_at
20050,220687_at
20051,220688_s_at
20052,220689_at
20053,220690_s_at
20054,220691_at
20055,220692_at
20056,220693_at
20057,220694_at
20058,220695_at
20059,220696_at
20060,220697_at
20061,220698_at
20062,220699_s_at
20063,220700_at
20064,220701_at
20065,220702_at
20066,220703_at
20067,220704_at
20068,220705_s_at
20069,220706_at
20070,220707_s_at
20071,220708_at
20072,220709_at
20073,220710_at
20074,220711_at
20075,220712_at
20076,220713_at
20077,220714_at
20078,220715_at
20079,220716_at
20080,220717_at
20081,220718_at
20082,220719_at
20083,220720_x_at
20084,220721_at
20085,220722_s_at
20086,220723_s_at
20087,220724_at
20088,220725_x_at
20089,220726_at
20090,220727_at
20091,220728_at
20092,220729_at
20093,220730_at
20094,220731_s_at
20095,220732_at
20096,220733_at
20097,220734_s_at
20098,220735_s_at
20099,220736_at
20100,220737_at
20101,220738_s_at
20102,220739_s_at
20103,220740_s_at
20104,220741_s_at
20105,220742_s_at
20106,220743_at
20107,220744_s_at
20108,220745_at
20109,220746_s_at
20110,220747_at
20111,220748_s_at
20112,220749_at
20113,220750_s_at
20114,220751_s_at
20115,220752_at
20116,220753_s_at
20117,220754_at
20118,220755_s_at
20119,220756_s_at
20120,220757_s_at
20121,220758_s_at
20122,220759_at
20123,220760_x_at
20124,220761_s_at
20125,220762_s_at
20126,220763_at
20127,220764_at
20128,220765_s_at
20129,220766_at
20130,220767_at
20131,220768_s_at
20132,220769_s_at
20133,220770_s_at
20134,220771_at
20135,220772_at
20136,220773_s_at
20137,220774_at
20138,220775_s_at
20139,220776_at
20140,220777_at
20141,220778_x_at
20142,220779_at
20143,220780_at
20144,220781_at
20145,220782_x_at
20146,220783_at
20147,220784_s_at
20148,220785_at
20149,220786_s_at
20150,220787_at
20151,220788_s_at
20152,220789_s_at
20153,220790_s_at
20154,220791_x_at
20155,220792_at
20156,220793_at
20157,220794_at
20158,220795_s_at
20159,220796_x_at
20160,220797_at
20161,220798_x_at
20162,220799_at
20163,220800_s_at
20164,220801_s_at
20165,220802_at
20166,220803_at
20167,220804_s_at
20168,220805_at
20169,220806_x_at
20170,220807_at
20171,220808_at
20172,220809_at
20173,220810_at
20174,220811_at
20175,220812_s_at
20176,220813_at
20177,220814_at
20178,220815_at
20179,220816_at
20180,220817_at
20181,220818_s_at
20182,220819_at
20183,220820_at
20184,220821_at
20185,220822_at
20186,220823_at
20187,220824_at
20188,220825_s_at
20189,220826_at
20190,220827_at
20191,220828_s_at
20192,220829_s_at
20193,220830_at
20194,220831_at
20195,220832_at
20196,220833_at
20197,220834_at
20198,220835_s_at
20199,220836_at
20200,220837_at
20201,220838_at
20202,220839_at
20203,220840_s_at
20204,220841_s_at
20205,220842_at
20206,220843_s_at
20207,220844_at
20208,220845_at
20209,220846_s_at
20210,220847_x_at
20211,220848_x_at
20212,220849_at
20213,220850_at
20214,220851_at
20215,220852_at
20216,220853_at
20217,220854_at
20218,220855_at
20219,220856_x_at
20220,220857_at
20221,220858_at
20222,220859_at
20223,220860_at
20224,220861_at
20225,220862_s_at
20226,220863_at
20227,220864_s_at
20228,220865_s_at
20229,220866_at
20230,220867_s_at
20231,220868_s_at
20232,220869_at
20233,220870_at
20234,220871_at
20235,220872_at
20236,220873_at
20237,220874_at
20238,220875_at
20239,220876_at
20240,220877_at
20241,220878_at
20242,220879_at
20243,220880_at
20244,220881_at
20245,220882_at
20246,220883_at
20247,220884_at
20248,220885_s_at
20249,220886_at
20250,220887_at
20251,220888_s_at
20252,220889_s_at
20253,220890_s_at
20254,220891_at
20255,220892_s_at
20256,220893_at
20257,220894_x_at
20258,220895_at
20259,220896_at
20260,220897_at
20261,220898_at
20262,220899_at
20263,220900_at
20264,220901_at
20265,220902_at
20266,220903_at
20267,220904_at
20268,220905_at
20269,220906_at
20270,220907_at
20271,220908_at
20272,220909_at
20273,220910_at
20274,220911_s_at
20275,220912_at
20276,220913_at
20277,220914_at
20278,220915_s_at
20279,220916_at
20280,220917_s_at
20281,220918_at
20282,220919_s_at
20283,220920_at
20284,220921_at
20285,220922_s_at
20286,220923_s_at
20287,220924_s_at
20288,220925_at
20289,220926_s_at
20290,220927_s_at
20291,220928_s_at
20292,220929_at
20293,220930_s_at
20294,220931_at
20295,220932_at
20296,220933_s_at
20297,220934_s_at
20298,220935_s_at
20299,220936_s_at
20300,220937_s_at
20301,220938_s_at
20302,220939_s_at
20303,220940_at
20304,220941_s_at
20305,220942_x_at
20306,220943_s_at
20307,220944_at
20308,220945_x_at
20309,220946_s_at
20310,220947_s_at
20311,220948_s_at
20312,220949_s_at
20313,220950_s_at
20314,220951_s_at
20315,220952_s_at
20316,220953_s_at
20317,220954_s_at
20318,220955_x_at
20319,220956_s_at
20320,220957_at
20321,220958_at
20322,220959_s_at
20323,220960_x_at
20324,220961_s_at
20325,220962_s_at
20326,220963_s_at
20327,220964_s_at
20328,220965_s_at
20329,220966_x_at
20330,220967_s_at
20331,220968_s_at
20332,220969_s_at
20333,220970_s_at
20334,220971_at
20335,220972_s_at
20336,220973_s_at
20337,220974_x_at
20338,220975_s_at
20339,220976_s_at
20340,220977_x_at
20341,220978_at
20342,220979_s_at
20343,220980_s_at
20344,220981_x_at
20345,220982_s_at
20346,220983_s_at
20347,220984_s_at
20348,220985_s_at
20349,220986_s_at
20350,220987_s_at
20351,220988_s_at
20352,220989_s_at
20353,220990_s_at
20354,220991_s_at
20355,220992_s_at
20356,220993_s_at
20357,220994_s_at
20358,220995_at
20359,220996_s_at
20360,220997_s_at
20361,220998_s_at
20362,220999_s_at
20363,221000_s_at
20364,221001_at
20365,221002_s_at
20366,221003_s_at
20367,221004_s_at
20368,221005_s_at
20369,221006_s_at
20370,221007_s_at
20371,221008_s_at
20372,221009_s_at
20373,221010_s_at
20374,221011_s_at
20375,221012_s_at
20376,221013_s_at
20377,221014_s_at
20378,221015_s_at
20379,221016_s_at
20380,221017_s_at
20381,221018_s_at
20382,221019_s_at
20383,221020_s_at
20384,221021_s_at
20385,221022_s_at
20386,221023_s_at
20387,221024_s_at
20388,221025_x_at
20389,221026_s_at
20390,221027_s_at
20391,221028_s_at
20392,221029_s_at
20393,221030_s_at
20394,221031_s_at
20395,221032_s_at
20396,221033_s_at
20397,221034_s_at
20398,221035_s_at
20399,221036_s_at
20400,221037_s_at
20401,221038_at
20402,221039_s_at
20403,221040_at
20404,221041_s_at
20405,221042_s_at
20406,221043_at
20407,221044_s_at
20408,221045_s_at
20409,221046_s_at
20410,221047_s_at
20411,221048_x_at
20412,221049_s_at
20413,221050_s_at
20414,221051_s_at
20415,221052_at
20416,221053_s_at
20417,221054_s_at
20418,221056_x_at
20419,221057_at
20420,221058_s_at
20421,221059_s_at
20422,221060_s_at
20423,221061_at
20424,221062_at
20425,221063_x_at
20426,221064_s_at
20427,221065_s_at
20428,221066_at
20429,221067_s_at
20430,221068_at
20431,221069_s_at
20432,221070_s_at
20433,221071_at
20434,221072_at
20435,221073_s_at
20436,221074_at
20437,221075_s_at
20438,221076_at
20439,221077_at
20440,221078_s_at
20441,221079_s_at
20442,221080_s_at
20443,221081_s_at
20444,221082_s_at
20445,221083_at
20446,221084_at
20447,221085_at
20448,221086_s_at
20449,221087_s_at
20450,221088_s_at
20451,221089_at
20452,221090_s_at
20453,221091_at
20454,221092_at
20455,221093_at
